Parcel ID (TMK),Petition Number,Site Address,End Year,Year
530070230000,AV10100011,368 KAM HWY,2019,2015
530090060000,A05140110,KAM HWY,2018,2015
530090080000,A10080082,73 PUHULI ST,2017,2015
530090670001,A01150230,720 KAMEHAMEHA HWY,2015,2015
530090670002,A01150231,720 KAMEHAMEHA HWY,2015,2015
530090680001,A01150146,772 KAMEHAMEHA HWY,2015,2015
530090690001,A01150272,772 KAMEHAMEHA HWY,2015,2015
530090690002,A01150273,772 KAMEHAMEHA HWY,2015,2015
530090700001,A01150274,772 KAMEHAMEHA HWY,2015,2015
530090700002,A01150271,772 KAMEHAMEHA HWY,2015,2015
530090710001,A05140084,KAMEHAMEHA HWY,2018,2015
530090710002,A05140085,KAMEHAMEHA HWY,2018,2015
530090720001,A05140086,KAMEHAMEHA HWY,2018,2015
530090720002,A05140087,KAMEHAMEHA HWY,2018,2015
Parcel ID (TMK),Petition Number,Site Address,End Year,2015
530090730001,A10140039,KAMEHAMEHA HWY,2023,2015
530090740001,A20040854,KAMEHAMEHA HWY,2023,2015
530090740002,A20040855,KAMEHAMEHA HWY,2023,2015
530090750001,A10060045A,64 PUHULI ST,2015,2015
530090750002,A10060045B,64 PUHULI ST,2015,2015
530090760001,AV10140009,KAMEHAMEHA HWY,2023,2015
530090760002,AV10140010,KAMEHAMEHA HWY,2023,2015
530090770001,AV10140004,KAMEHAMEHA HWY,2023,2015
530090770002,AV10140003,KAMEHAMEHA HWY,2023,2015
530090780001,AV10140007,KAMEHAMEHA HWY,2023,2015
530090780002,AV10140008,KAMEHAMEHA HWY,2023,2015
530090790001,AV10140006,KAMEHAMEHA HWY,2023,2015
530090790002,AV10140005,KAMEHAMEHA HWY,2023,2015
530090800001,A05140088,KAMEHAMEHA HWY,2018,2015
530090800002,A05140089,KAMEHAMEHA HWY,2018,2015
530090810001,A05140090,KAMEHAMEHA HWY,2018,2015
530090810002,A05140091,KAMEHAMEHA HWY,2018,2015
530090820001,A05140092,KAMEHAMEHA HWY,2018,2015
530090820002,A05140093,KAMEHAMEHA HWY,2018,2015
530090830001,A10060134A,KAMEHAMEHA HWY,2015,2015
530090830002,A10060134B,KAMEHAMEHA HWY,2015,2015
530090840001,A10110016,KAMEHAMEHA HWY,2020,2015
530090840002,A10110017,KAMEHAMEHA HWY,2020,2015
530090850001,A10110018,KAMEHAMEHA HWY,2020,2015
530090850002,A10110019,KAMEHAMEHA HWY,2020,2015
530090860001,A10110020,KAMEHAMEHA HWY,2020,2015
530090860002,A10110021,KAMEHAMEHA HWY,2020,2015
530090870001,A10070010,KAMEHAMEHA HWY,2016,2015
530090870002,A10110015,KAMEHAMEHA HWY,2020,2015
530090880001,A05140094,KAMEHAMEHA HWY,2018,2015
530090880002,A05140095,KAMEHAMEHA HWY,2018,2015
530090890001,A05140096,KAMEHAMEHA HWY,2018,2015
530090890002,A05140097,KAMEHAMEHA HWY,2018,2015
530090900001,A05140098,KAMEHAMEHA HWY,2018,2015
530090900002,A05140099,KAMEHAMEHA HWY,2018,2015
530090910001,A05140100,KAMEHAMEHA HWY,2018,2015
530090910002,A05140101,KAMEHAMEHA HWY,2018,2015
530090920001,A05140102,KAMEHAMEHA HWY,2018,2015
530090920002,A05140103,KAMEHAMEHA HWY,2018,2015
530090940001,A05140104,KAMEHAMEHA HWY,2018,2015
530090940002,A05140105,KAMEHAMEHA HWY,2018,2015
530090950001,A05140106,KAMEHAMEHA HWY,2018,2015
530090950002,A05140107,KAMEHAMEHA HWY,2018,2015
Parcel ID (TMK),Petition Number,Site Address,End Year,2015
530090960001,A05140108,KAMEHAMEHA HWY,2018,2015
530090960002,A05140109,KAMEHAMEHA HWY,2018,2015
530090970001,A10140073,KAMEHAMEHA HWY,2023,2015
530090990001,A01150034,45 PUHULI ST,2015,2015
530091000001,A05110150,KAMEHAMEHA HWY,2015,2015
530091000002,A05110149,KAMEHAMEHA HWY,2015,2015
530091010001,A10080109,618 KAMEHAMEHA HWY,2017,2015
530091010001,AV0800007,618 KAMEHAMEHA HWY,2017,2015
530110010000,AV10100017,284 KAM HWY,2019,2015
530110060000,A20040022,KAM HWY,2023,2015
530150160000,A05120204,110 HALAI ST,2016,2015
530150250000,A296000558,7 HALAI PL,2015,2015
530150330000,A05110134,97 HALAI ST,2015,2015
530150390000,A10070064,37 HALAI ST,2016,2015
530150410000,A10070045,23 HALAI ST,2016,2015
540040200000,A20040853,KAWAIPUNA ST,2023,2015
550010430000,AV0600002,KAM HWY,2015,2015
550050010000,A10090341,179 POOHAILI ST,2018,2015
550050010000,A10090361,179 POOHAILI ST,2018,2015
550050010000,A10090368,179 POOHAILI ST,2018,2015
550050010000,AV10090008,179 POOHAILI ST,2018,2015
550050180000,AV10100024,756 WAHINEPEE ST,2019,2015
550050200000,A10090355,4 KAMEHAMEHA HWY,2018,2015
550050200000,AV10090011,4 KAMEHAMEHA HWY,2018,2015
550050210000,A10100110,KAM HWY,2019,2015
550050210000,A10100231,KAM HWY,2019,2015
550050210000,A10120202,KAM HWY,2021,2015
550050220000,A10090369,WAHINEPEE ST,2018,2015
550050220000,A10090370,WAHINEPEE ST,2018,2015
550050220000,AV10090014,WAHINEPEE ST,2018,2015
550050230000,A10090319,STABLE RD,2018,2015
550050230000,A10090321,STABLE RD,2018,2015
550050230000,A10090344,STABLE RD,2018,2015
550050230000,A10090366,STABLE RD,2018,2015
550050230000,A10090374,STABLE RD,2018,2015
550050230000,AV10090013,STABLE RD,2018,2015
550050240000,A10090388,KAM HWY,2018,2015
550050240000,AV10090009,KAM HWY,2018,2015
550050250000,A10090371,KAM HWY,2018,2015
550050250000,AV0600004,KAM HWY,2015,2015
550060010000,A10090320,280 KAM HWY,2018,2015
550060010000,A10090343,280 KAM HWY,2018,2015
550060010000,A10090362,280 KAM HWY,2018,2015
Parcel ID (TMK),Petition Number,Site Address,End Year,2015
550060010000,A10090372,280 KAM HWY,2018,2015
550060010000,A10090373,280 KAM HWY,2018,2015
550060010000,A10090377,280 KAM HWY,2018,2015
550060010000,A10090387,280 KAM HWY,2018,2015
550060010000,A10090389,280 KAM HWY,2018,2015
550060010000,A10090390,280 KAM HWY,2018,2015
550060010000,A10090391,280 KAM HWY,2018,2015
550060010000,A10090392,280 KAM HWY,2018,2015
550060010000,A10090394,280 KAM HWY,2018,2015
550060010000,A10110172,280 KAM HWY,2020,2015
550060010000,AV10090006,280 KAM HWY,2018,2015
550060100000,AV0600003,KAM HWY,2015,2015
550060110000,A10090382,KAM HWY,2018,2015
550060110000,A10090383,KAM HWY,2018,2015
550060110000,AV10090007,KAM HWY,2018,2015
550070010000,A10130131,KAM HWY,2022,2015
550070010000,AV10090012,KAM HWY,2018,2015
550080010000,AV0600024,269 POOHAILI ST,2015,2015
550080030000,AV0600006,WAHINEPEE ST,2015,2015
550080040000,AV0600007,WAHINEPEE ST,2015,2015
550080050000,AV0600009,WAHINEPEE ST,2015,2015
550080080000,AV0600008,WAHINEPEE ST,2015,2015
550080130000,AV0600010,758 WAHINEPEE ST,2015,2015
550080250000,AV0600011,WAHINEPEE ST,2015,2015
550080280000,AV0600012,WAHINEPEE ST,2015,2015
550080490000,AV10140001,KAM HWY,2023,2015
550080510000,AV0600013,KAM HWY,2015,2015
550080540000,AV0600014,KAM HWY,2015,2015
550080550000,AV0600015,KAM HWY,2015,2015
550080560000,AV0600016,KAM HWY,2015,2015
550080570000,AV0600017,KAM HWY,2015,2015
550080580000,AV0600018,KAM HWY,2015,2015
550080610000,AV0600019,KAM HWY,2015,2015
550080630000,A10150236,POOHAILI RD,2024,2015
550080630000,AV0600020,POOHAILI RD,2015,2015
550080640000,AV0600021,POOHAILI ST,2015,2015
560020480000,A10080050,KAM HWY,2017,2015
560030260000,A10090205,1081 KAM HWY,2018,2015
560030260000,A10090248,1081 KAM HWY,2018,2015
560030260000,A10090249,1081 KAM HWY,2018,2015
560030260000,A10090291,1081 KAM HWY,2018,2015
560030470000,A10080084,1101 KAM HWY,2017,2015
560050050000,A10080053A,970 KAM HWY,2017,2015
Parcel ID (TMK),Petition Number,Site Address,End Year,2015
560050060000,A10110227,1048 KAMEHAMEHA HWY,2020,2015
560050070000,A10110061,1050 KAM HWY,2020,2015
560050130000,A10080045,1150 KAMEHAMEHA HWY,2017,2015
560050130000,A10080046,1150 KAMEHAMEHA HWY,2017,2015
560050130000,A10080048,1150 KAMEHAMEHA HWY,2017,2015
560050130000,A10080049,1150 KAMEHAMEHA HWY,2017,2015
560050130000,A10080054,1150 KAMEHAMEHA HWY,2017,2015
560050140000,A10080053D,1060 KAMEHAMEHA HWY,2017,2015
560050150000,A10080055,KAMEHAMEHA HWY,2017,2015
560050160000,A10080051,1030 KAM HWY,2017,2015
560050160000,A10080053E,1030 KAM HWY,2017,2015
560050180000,A10140203,KAMEHAMEHA HWY,2023,2015
560060020000,AV0600022,KAM HWY,2015,2015
560060040000,A01150183,156 KAM HWY,2015,2015
560060060000,A10090363,350 KAM HWY,2018,2015
560060060000,A10090364,350 KAM HWY,2018,2015
560060060000,A10090367,350 KAM HWY,2018,2015
560060180000,A01150178,452 KAMEHAMEHA HWY,2015,2015
560060180000,A01150179,452 KAMEHAMEHA HWY,2015,2015
560060180000,A01150180,452 KAMEHAMEHA HWY,2015,2015
560060180000,A01150181,452 KAMEHAMEHA HWY,2015,2015
560060180000,A01150182,452 KAMEHAMEHA HWY,2015,2015
560060280000,A10100109,KAM HWY,2019,2015
560060280000,AV10090010,KAM HWY,2018,2015
560060290000,A10070054,PLANTATION RD,2016,2015
560060300000,A10070118,PLANTATION RD,2016,2015
560060310000,A10080085,PLANTATION RD,2017,2015
560060320000,A20020595,PLANTATION RD,2021,2015
560060320000,A20020595,PLANTATION RD,2021,2015
560060330000,A20040904,PLANTATION RD,2023,2015
560060350000,A20030609,PLANTATION RD,2022,2015
560060360000,A10150237,PLANTATION RD,2024,2015
560060370000,A20030605,PLANTATION RD,2022,2015
560060380000,A20040105,PLANTATION RD,2023,2015
560060390000,A20040172,PLANTATION RD,2023,2015
560060400000,A20030607,PLANTATION RD,2022,2015
560060410000,A20030608,PLANTATION RD,2022,2015
560060430000,A20030612,PLANTATION RD,2022,2015
560060440000,A20030598,PLANTATION RD,2022,2015
560060450000,A20020599,PLANTATION RD,2021,2015
560060460000,A20020600,PLANTATION RD,2021,2015
560060470000,A10060047,PLANTATION RD,2015,2015
560060490000,A20030613,PLANTATION RD,2022,2015
Parcel ID (TMK),Petition Number,Site Address,End Year,2015
560060500000,A10060059,PLANTATION RD,2015,2015
560060510000,A10070003,PLANTATION RD,2016,2015
560060520000,A20030606,PLANTATION RD,2022,2015
560060560000,A10140202,KAMEHAMEHA HWY,2023,2015
560060580000,A10090317,340 KAM HWY,2018,2015
560060580000,A10090318,340 KAM HWY,2018,2015
560060580000,A10090365,340 KAM HWY,2018,2015
560060580000,A10090375,340 KAM HWY,2018,2015
560060580000,A10090379,340 KAM HWY,2018,2015
560060580000,A10090386,340 KAM HWY,2018,2015
560060580000,AV0700065,340 KAM HWY,2016,2015
560070010000,A10090356,KAM HWY,2018,2015
560070010000,A10100108,KAM HWY,2019,2015
560070010000,AV10090005,KAM HWY,2018,2015
570010070000,A05150101,KUILIMA DR,2019,2015
570010210000,A01150041,146 KAM HWY,2015,2015
570010210000,A01150042,146 KAM HWY,2015,2015
570010210000,A01150043,146 KAM HWY,2015,2015
570010210000,A01150044,146 KAM HWY,2015,2015
570010210000,A01150045,146 KAM HWY,2015,2015
570010210000,A01150046,146 KAM HWY,2015,2015
570010210000,A01150047,146 KAM HWY,2015,2015
570010210000,A01150048,146 KAM HWY,2015,2015
570010210000,A01150049,146 KAM HWY,2015,2015
570010210000,A01150050,146 KAM HWY,2015,2015
570010210000,A01150051,146 KAM HWY,2015,2015
570010210000,A01150052,146 KAM HWY,2015,2015
570010210000,AV10140002,146 KAM HWY,2023,2015
570010390000,A05140265,540 KAMEHAMEHA HWY,2018,2015
570010400000,A05140266,542 KAMEHAMEHA HWY,2018,2015
570010410001,A01150119,548 KAM HWY,2015,2015
570010410002,A10150068,548 KAM HWY,2024,2015
570010410003,A05150100,KAMEHAMEHA HWY,2019,2015
570010410004,A05150104,KAMEHAMEHA HWY,2019,2015
570010410005,A05150105,KAMEHAMEHA HWY,2019,2015
570010420001,A10150117,546 KAMEHAMEHA HWY,2024,2015
570010420002,A05150107,KAMEHAMEHA HWY,2019,2015
570010420003,A05150106,KAMEHAMEHA HWY,2019,2015
570010420004,A01150238,546 KAMEHAMEHA HWY,2015,2015
580020040001,A01150193,248 KAM HWY,2015,2015
580020040002,A10150058,248 KAM HWY,2024,2015
580020040003,A01150149,248 KAM HWY,2015,2015
580020040004,A01150148,248 KAM HWY,2015,2015
Parcel ID (TMK),Petition Number,Site Address,End Year,2015
580020040005,A01150147,248 KAM HWY,2015,2015
580040380000,A10140556,121 KAUNALA ST,2023,2015
580050880001,A10140004,348 KAM HWY,2023,2015
590050400000,A10070030,680 PUPUKEA RD,2016,2015
590050660000,A05140051,426 KAM HWY,2018,2015
590060110000,A10110075,KAM HWY,2020,2015
590060340001,A10130008,178 KAM HWY,2022,2015
590060340002,A10070279A,KAM HWY,2016,2015
590070060000,A10070358,84 KAHAE RD,2016,2015
590120040000,A10090310,268 KAM HWY,2018,2015
590130150000,A10080022,208 KAM HWY,2017,2015
590130210000,A05120038,202 KAM HWY,2016,2015
590130220000,A05120036,202 KAM HWY,2016,2015
590130230000,A05120037,202 KAM HWY,2016,2015
590170520000,A298000587,450 ALAPIO RD,2017,2015
590170580000,A296000548,416 ALAPIO RD,2015,2015
590170620000,A10120021,388 ALAPIO RD,2021,2015
590170630000,A01150226,426 WAKA RD,2015,2015
590170740000,A10080016,444 ALAPIO RD,2017,2015
590180210000,A10070361,211 ALAPIO RD,2016,2015
590180220000,A10070210,219 ALAPIO RD,2016,2015
590220070000,A10070207,747 MAULUKUA RD,2016,2015
590220280000,A10070022,720 KAWOA WAY,2016,2015
590220350000,A10070026,589 PUPUKEA RD,2016,2015
590250060000,A10070029,744 ALAPIO PL,2016,2015
590250090000,A10070031,740 ALAPIO PL,2016,2015
590250540000,A10090049,468 HOALIKE RD,2018,2015
590250550000,A10100027,675 ALAPIO RD,2019,2015
590250560000,A10100008,669 ALAPIO RD,2019,2015
590250580000,A10070046,657 ALAPIO RD,2016,2015
590250640000,A10070035,415 KAWOWO RD,2016,2015
590250730000,A10100112,402 KAWOWO RD,2019,2015
590260030000,A10140389,480 PUPUKEA RD,2023,2015
590260060000,A10070374,456 PUPUKEA RD,2016,2015
590260130000,A10070357,526 AUKAUKA RD,2016,2015
590280170000,A10130003,530 PUPUKEA RD,2022,2015
590290040000,A10150190,408 WAKA RD,2024,2015
590290350000,A10130112,90 KAHAE RD,2022,2015
590300140000,A10130095,555 MAKANA RD,2022,2015
590300250000,A10140052,520 MAKANA RD,2023,2015
590300310000,A10140063,453 WILINAU RD,2023,2015
590310230000,A10080017,736 KANALANI PL,2017,2015
590310280000,A01150235,705 PUPUKEA RD,2015,2015
Parcel ID (TMK),Petition Number,Site Address,End Year,2015
610020010000,AV0700005,KAM HWY,2016,2015
610020240000,AV0700006,KAM HWY,2016,2015
610050010000,A10140391,KAWAILOA DR,2023,2015
610050010000,AV0700053,KAWAILOA DR,2016,2015
610050010000,AV10150014,KAWAILOA DR,2024,2015
610050090000,A10100028,486 KAM HWY,2019,2015
610050100000,AV10150015,KAM HWY,2024,2015
610050150000,AV0800008,676 KAM HWY,2017,2015
610050160000,AV0800011,166 KAM HWY,2017,2015
610050170000,AV10110004,KAM HWY,2020,2015
610050200001,A01150102,KAM HWY,2015,2015
610050200003,A05150169,194 KAWAILOA RD,2019,2015
610050210000,A10100234,196 KAWAILOA DR,2019,2015
610050230000,A10080092,KAM HWY,2017,2015
610050230000,AV0800009,KAM HWY,2017,2015
610060010000,A10120170,KAM HWY,2021,2015
610060010000,AV10150016,KAM HWY,2024,2015
610070010000,A10120171,KAM HWY,2021,2015
610070010000,AV10150017,KAM HWY,2024,2015
610080240000,A10150028,470 KAM HWY,2024,2015
620020010000,A10080090,207 KAWAILOA DR,2017,2015
620020020000,A05110198,KAM HWY,2015,2015
620020030000,A10150270,207 KAWAILOA DR,2024,2015
620020030000,AV10120005,207 KAWAILOA DR,2021,2015
620020060000,A20040062,203 LOKOEA PL,2023,2015
620020070000,A01150022,390 JOSEPH P LEONG HWY,2015,2015
620020100000,A10120001,394 JOSEPH P LEONG HWY,2021,2015
620020310000,A10080089,330 KAMEHAMEHA HWY,2017,2015
620020320000,A05130010,KAM HWY,2017,2015
620020330000,A05130011,KAM HWY,2017,2015
620020340000,A05130012,KAM HWY,2017,2015
620020350000,A05130013,KAM HWY,2017,2015
620020360000,A05130014,KAM HWY,2017,2015
620020430000,A01150098,KAM HWY,2015,2015
620020470000,A01150103,KAM HWY,2015,2015
620030020000,AV10090002,148 LOKOEA PL,2018,2015
620040010000,A10110079,204 EMERSON RD,2020,2015
620040040000,A10080081,EMERSON RD,2017,2015
620040280000,A10130161,EMERSON RD,2022,2015
620040350000,A10060012,400 JOSEPH P LEONG HWY,2015,2015
620050020000,AV0700008,KAM HWY,2016,2015
620050350000,AV0700009,KAM HWY,2016,2015
620060060000,AV0700010,420 KAM HWY,2016,2015
Parcel ID (TMK),Petition Number,Site Address,End Year,2015
620070030000,AV0700054,638 KAM HWY,2016,2015
620070040000,A01150276,KAM HWY,2015,2015
620070080000,A01150277,KAM HWY,2015,2015
620070110000,A01150278,KAM HWY,2015,2015
620090010000,A10120172,KAM HWY,2021,2015
620090010000,A10140396,KAM HWY,2023,2015
620090010000,AV0700052,KAM HWY,2016,2015
620100010000,A10090295,EMERSON RD,2018,2015
620100010000,A10140397,EMERSON RD,2023,2015
620100010000,A10140398,EMERSON RD,2023,2015
620100010000,A10150269,EMERSON RD,2024,2015
620100010000,AV10150011,EMERSON RD,2024,2015
620100070000,A10110080,204 EMERSON RD,2020,2015
620110010000,A10120173,PLANTATION RD,2021,2015
620110010000,A10140399,PLANTATION RD,2023,2015
620110010000,A10140400,PLANTATION RD,2023,2015
620110010000,AV10150012,PLANTATION RD,2024,2015
620110210000,AV10110005,126 KAM HWY,2020,2015
640010010000,A01150279,486 KAMEHAMEHA HWY,2015,2015
640010010000,A01150280,486 KAMEHAMEHA HWY,2015,2015
640010010000,A01150281,486 KAMEHAMEHA HWY,2015,2015
640010010000,A05120102,486 KAMEHAMEHA HWY,2016,2015
640010010000,A05130200,486 KAMEHAMEHA HWY,2017,2015
640010010000,A05130201,486 KAMEHAMEHA HWY,2017,2015
640010010000,AV0800006,486 KAMEHAMEHA HWY,2017,2015
640010050000,AV0700012,KAM HWY,2016,2015
640020010000,A01150282,PLANTATION RD,2015,2015
640020010000,A01150283,PLANTATION RD,2015,2015
640020010000,A01150284,PLANTATION RD,2015,2015
640030010000,A10140406,1551 KAM HWY,2023,2015
640030030000,A01150287,1550 KAM HWY,2015,2015
640030030000,A01150288,1550 KAM HWY,2015,2015
640030030000,A05150285,1550 KAM HWY,2019,2015
640030030000,A05150286,1550 KAM HWY,2019,2015
640040010000,A01150289,KAM HWY,2015,2015
640040010000,A01150290,KAM HWY,2015,2015
640040010000,A01150292,KAM HWY,2015,2015
640040010000,A05140413,KAM HWY,2018,2015
640040010000,A10140414,KAM HWY,2023,2015
640040070000,A05140416,KAM HWY,2018,2015
640040080000,A01150293,KAM HWY,2015,2015
650010100010,A05130227,KAUKOKONAHUA RD,2017,2015
650010100011,A05130228,KAUKOKONAHUA RD,2017,2015
Parcel ID (TMK),Petition Number,Site Address,End Year,2015
650010100012,A05130229,KAUKOKONAHUA RD,2017,2015
650010100013,A05130230,KAUKOKONAHUA RD,2017,2015
650010100014,A05130231,KAUKOKONAHUA RD,2017,2015
650010100015,A05130232,KAUKOKONAHUA RD,2017,2015
650010100016,A05130233,KAUKOKONAHUA RD,2017,2015
650010100017,A05130234,KAUKOKONAHUA RD,2017,2015
650010100019,A05140217,KAUKOKONAHUA RD,2018,2015
650010100020,A10130094,670 KAUKOKONAHUA RD,2022,2015
650010140000,A01150294,KAUKONAHUA RD,2015,2015
650010140000,A01150295,KAUKONAHUA RD,2015,2015
650010140000,A05130202,KAUKONAHUA RD,2017,2015
650010190000,A05150175,KAUKONAHUA RD,2019,2015
650010210000,AV0800001,KAUKONAHUA RD,2017,2015
650010220000,A05150173,665 KAUKONAHUA,2019,2015
650010330004,A10140531,KAUKONAHUA RD,2023,2015
650010330008,A10130123,KAUKONAHUA RD,2022,2015
650010400000,A10090277,KAUKONAHUA RD,2018,2015
650010420003,A01150171,KAUKONAHUA RD,2015,2015
650010420004,A01150170,KAUKONAHUA RD,2015,2015
650010430000,A05150174,KAUKONAHUA RD,2019,2015
650010440000,A01150296,1140 KAUKONAHUA RD,2015,2015
650010440000,A05130203,1140 KAUKONAHUA RD,2017,2015
650010440000,A05130204,1140 KAUKONAHUA RD,2017,2015
650010460000,A10140422,KAUKONAHUA RD,2023,2015
650020010000,A10100204,HUKILAU PL,2019,2015
650020010000,AV0700016,HUKILAU PL,2016,2015
650020030000,A10140079,1031 KAUKONAHUA RD,2023,2015
650020050000,A05140424,1001 KAUKONAHUA RD,2018,2015
650020050000,A10140423,1001 KAUKONAHUA RD,2023,2015
650020060000,A10140425,KAUKONAHUA RD,2023,2015
650020080000,A10140426,HUKILAU LP,2023,2015
650020100000,AV0700030,HUKILAU LP,2016,2015
650020110000,A10140427,HUKILAU LP,2023,2015
650020110000,A10140428,HUKILAU LP,2023,2015
650020110000,AV0700017,HUKILAU LP,2016,2015
650020180000,A10140429,KAUKONAHUA RD,2023,2015
650020190000,A10140430,HUKILAU LP,2023,2015
650020220000,A10110003,889 KAUKONAHUA RD,2020,2015
650020240000,A10080108,777 KAUKONAHUA RD,2019,2015
650020250000,AV0700037,1155 KAUKONAHUA RD,2016,2015
650020260000,A10150055,WILIKINA DR,2024,2015
650020270000,A10090326,HUKILAU LP,2018,2015
650040010000,A10140116,1140 POAMOHO ST,2023,2015
Parcel ID (TMK),Petition Number,Site Address,End Year,2015
650040020000,A10110044,1110 POAMOHO ST,2020,2015
650040030000,A10090424,1078 POAMOHO ST,2018,2015
650040050000,AV0800005,1025 POAMOHO ST,2017,2015
650040060000,A10060312,1051 POAMOHO ST,2015,2015
650040070000,A10080041,340 POAMOHO PL,2017,2015
650040080000,A05130113,288 POAMOHO PL,2017,2015
650040090000,A10140053,248 POAMOHO PL,2023,2015
650040100000,A10150109,200 POAMOHO PL,2024,2015
650040110000,A10100132,245 POAMOHO PL,2019,2015
650040120000,A10090425,277 POAMOHO PL,2018,2015
650040140000,A10140431,323 POAMOHO PL,2023,2015
650050010000,A10140432,KAM HWY (PAALAA WAIA,2023,2015
650050020000,A01150297,KAM HWY,2015,2015
650050020000,A01150298,KAM HWY,2015,2015
650050020000,A01150299,KAM HWY,2015,2015
650050020000,A05130205,KAM HWY,2017,2015
650050020000,A10080164,KAM HWY,2017,2015
650050020000,A10140433,KAM HWY,2023,2015
650050030000,A01150301,539 KAMEHAMEHA HWY,2015,2015
650050030000,A01150302,539 KAMEHAMEHA HWY,2015,2015
650050030000,A10140440,539 KAMEHAMEHA HWY,2023,2015
650050040000,A01150303,KAM HWY,2015,2015
650050040000,A05120103,KAM HWY,2016,2015
650050040000,A05130206,KAM HWY,2017,2015
650050040000,A10140441,KAM HWY,2023,2015
660040020000,A05110013,40 AMARA RD,2015,2015
660040260000,A05110012,40 AMARA RD,2015,2015
660080060000,A10140117,159 ACHIU LN,2023,2015
660080260000,A20040571,386 HALEIWA RD,2023,2015
660080270000,A20040572,183 ACHIU LN,2023,2015
660090020000,A01150060,ACHIU LN,2015,2015
